"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Vane shear strength (kN/m^2)","Max torque angle (deg)","Penetration direction","Vane rotation rate (deg/s)","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments","Prefix","Principal","Suffix","Full Lithology","Simplified Lithology","Lithology Type","Degree of Consolidation","Lithology Subtype","Expanded Core Type","Latitude (DD)","Longitude (DD)","Water Depth (mbsl)"
340,"U1394","B",9,"H","1","W",60,66.9,66.9,14.452,15,"X","1","2012-03-12 07:02:13","AVS","SHLF3710621",31453171,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.640625,-62.0380316666667,"1114.16"
340,"U1395","A",1,"H","1","W",92,0.92,0.851,14.918,24,"X","1","2012-03-13 23:25:13","AVS","SHLF3716401",31570591,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",1,"H","3","W",12,2.88,2.665,22.377,32,"X","1","2012-03-13 23:53:43","AVS","SHLF3716461",31571261,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",10,"H","4","W",58,77.48,77.443,132.395,32,"X","1","2012-03-14 17:12:28","AVS","SHLF3718771",31677421,"","volcaniclastic","mud","","volcaniclastic mud","mud","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",10,"H","6","W",11,80.01,79.954,13.519,30,"X","1","2012-03-14 17:12:31","AVS","SHLF3718831",31677431,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",11,"H","1","W",61,81.01,80.988,21.91,26,"X","1","2012-03-14 19:28:19","AVS","SHLF3719041",31695461,"","volcaniclastic","sand","","volcaniclastic sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",11,"H","3","W",97,84.38,84.235,127.5,30,"X","1","2012-03-14 21:29:53","AVS","SHLF3719101",31706261,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",11,"H","3","W",97,84.38,84.235,127.5,30,"X","1","2012-03-20 16:31:02","AVS","SHLF3719101",32765381,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",12,"H","1","W",23,90.13,90.117,35.43,19,"X","1","2012-03-14 21:29:53","AVS","SHLF3719411",31706271,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",12,"H","5","W",29,96.2,95.849,39.625,16,"X","1","2012-03-14 21:29:55","AVS","SHLF3719531",31706281,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",12,"H","7","W",22,99.14,98.626,93.935,35,"X","1","2012-03-14 21:29:56","AVS","SHLF3719591",31706291,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",13,"H","1","W",133,100.73,100.657,70.393,32,"X","1","2012-03-14 22:54:03","AVS","SHLF3719691",31716471,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","1","W",123,4.33,4.33,22.377,30,"X","1","2012-03-14 01:10:03","AVS","SHLF3716581",31575911,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","2","W",101,5.61,5.61,24.941,28,"X","1","2012-03-14 01:26:50","AVS","SHLF3716611",31578571,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","3","W",132,7.42,7.42,27.971,35,"X","1","2012-03-14 01:42:03","AVS","SHLF3716641",31579681,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","4","W",101,8.61,8.61,32.166,20,"X","1","2012-03-14 02:13:21","AVS","SHLF3716671",31580611,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","5","W",139,10.49,10.49,35.896,19,"X","1","2012-03-14 02:36:08","AVS","SHLF3716701",31583821,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",2,"H","6","W",61,11.21,11.21,27.505,28,"X","1","2012-03-14 02:51:08","AVS","SHLF3716731",31587201,"","volcaniclastic","sand","","volcaniclastic sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","1","W",108,20.98,20.92,57.806,17,"X","1","2012-03-14 05:32:40","AVS","SHLF3717051",31599381,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","2","W",132,22.72,22.563,64.799,18,"X","1","2012-03-14 06:12:16","AVS","SHLF3717081",31604301,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","3","W",58,23.48,23.281,55.242,17,"X","1","2012-03-14 06:24:34","AVS","SHLF3717111",31606241,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","4","W",128,25.68,25.358,68.995,15,"X","1","2012-03-14 06:53:50","AVS","SHLF3717141",31611621,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","5","W",93,26.86,26.472,39.159,17,"X","1","2012-03-14 07:02:30","AVS","SHLF3717171",31611941,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","6","W",97,28.43,27.955,86.709,34,"X","1","2012-03-14 07:11:09","AVS","SHLF3717201",31611991,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",4,"H","7","W",49,29.45,28.918,88.108,30,"X","1","2012-03-14 07:20:40","AVS","SHLF3717231",31612051,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",5,"H","1","W",130,30.7,30.619,62.002,13,"X","1","2012-03-14 11:43:27","AVS","SHLF3717351",31635651,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",5,"H","2","W",134,32.24,32.063,77.386,19,"X","1","2012-03-14 08:38:55","AVS","SHLF3717381",31615261,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",5,"H","3","W",118,33.58,33.32,74.589,9,"X","1","2012-03-14 11:43:30","AVS","SHLF3717411",31635661,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",5,"H","5","W",138,36.78,36.321,86.01,17,"X","1","2012-03-14 11:45:47","AVS","SHLF3717471",31636301,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",6,"H","1","W",67,39.57,39.531,86.01,22,"X","1","2012-03-14 11:43:41","AVS","SHLF3717621",31635671,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",6,"H","4","W",65,44.08,43.782,67.829,34,"X","1","2012-03-14 11:43:41","AVS","SHLF3717711",31635681,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",8,"H","1","W",74,57.84,57.839,81.582,39,"X","1","2012-03-14 13:45:15","AVS","SHLF3718171",31648281,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",8,"H","3","W",112,61.22,61.213,21.91,23,"X","1","2012-03-14 13:45:18","AVS","SHLF3718231",31648291,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",9,"H","1","W",92,63.82,63.761,89.273,15,"X","1","2012-03-14 15:38:29","AVS","SHLF3718391",31664271,"","volcaniclastic","mud","","volcaniclastic mud","mud","sedimentary","unconsolidated","clastic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",9,"H","4","W",72,68.15,67.814,27.971,18,"X","1","2012-03-14 15:38:32","AVS","SHLF3718481",31664281,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","A",9,"H","7","W",38,72.34,71.736,155.005,14,"X","1","2012-03-14 15:38:49","AVS","SHLF3718571",31664291,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933133333333,-61.95143,"1200.95"
340,"U1395","B",1,"H","1","W",96,0.96,0.96,16.316,13,"X","1","2012-03-15 13:21:43","AVS","SHLF3722841",31792801,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",1,"H","3","W",120,4.2,4.2,4.662,19,"X","1","2012-03-15 13:21:45","AVS","SHLF3722901",31792811,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",1,"H","4","W",78,5.28,5.28,30.069,19,"X","1","2012-03-15 13:21:51","AVS","SHLF3722931",31792821,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",10,"H","1","W",105,80.45,80.447,23.542,17,"X","1","2012-03-16 04:18:24","AVS","SHLF3726931",31885961,"","volcaniclastic","mud","","volcaniclastic mud","mud","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",10,"H","6","W",73,87.64,87.61,49.881,15,"X","1","2012-03-16 05:39:36","AVS","SHLF3727081",31894251,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",11,"H","1","W",88,88.58,88.573,42.189,10,"X","1","2012-03-16 13:54:14","AVS","SHLF3727341",31973111,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",2,"H","1","W",56,6.46,6.453,22.377,30,"X","1","2012-03-15 13:57:55","AVS","SHLF3723141",31793411,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",2,"H","2","W",75,8.15,8.12,36.362,22,"X","1","2012-03-15 13:57:52","AVS","SHLF3723171",31793381,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",2,"H","3","W",46,9.36,9.314,35.896,27,"X","1","2012-03-15 13:57:52","AVS","SHLF3723201",31793391,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",2,"H","4","W",69,11.09,11.02,23.309,20,"X","1","2012-03-15 13:57:55","AVS","SHLF3723231",31793401,"","volcaniclastic","sand","","volcaniclastic sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",3,"H","3","W",61,19.01,18.878,41.723,18,"X","1","2012-03-15 16:09:16","AVS","SHLF3723811",31812061,"","volcaniclastic","sand","","volcaniclastic sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",3,"H","3","W",88,19.28,19.138,32.4,14,"X","1","2012-03-15 16:09:16","AVS","SHLF3723811",31812051,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",3,"H","4","W",38,20.28,20.102,45.453,14,"X","1","2012-03-15 15:44:33","AVS","SHLF3723841",31807811,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",3,"H","5","W",9,21.49,21.268,23.775,11,"X","1","2012-03-15 15:55:16","AVS","SHLF3723871",31808991,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",3,"H","6","W",26,23.16,22.877,80.183,16,"X","1","2012-03-15 15:48:19","AVS","SHLF3723901",31807871,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",4,"H","1","W",97,25.87,25.801,52.212,11,"X","1","2012-03-15 17:22:42","AVS","SHLF3724251",31828921,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",4,"H","5","W",58,31.54,31.072,14.218,8,"X","1","2012-03-15 17:22:54","AVS","SHLF3724371",31828931,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",4,"H","7","W",33,34.32,33.656,100.928,31,"X","1","2012-03-15 17:22:39","AVS","SHLF3724431",31828911,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",5,"H","1","W",103,35.43,35.392,101.394,12,"X","1","2012-03-15 18:58:38","AVS","SHLF3724711",31837301,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",5,"H","3","W",5,37.45,37.338,21.677,14,"X","1","2012-03-15 18:58:25","AVS","SHLF3724771",31837291,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",5,"H","4","W",74,39.64,39.449,132.162,15,"X","1","2012-03-15 18:58:24","AVS","SHLF3724801",31837281,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",5,"H","5","W",82,41.22,40.971,89.273,17,"X","1","2012-03-15 18:58:12","AVS","SHLF3724831",31837261,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",5,"H","6","W",26,42.16,41.877,71.326,35,"X","1","2012-03-15 18:58:00","AVS","SHLF3724861",31837251,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",6,"H","1","W",27,44.17,44.157,41.024,14,"X","1","2012-03-15 18:58:39","AVS","SHLF3725061",31837311,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",6,"H","2","W",47,45.87,45.773,20.279,13,"X","1","2012-03-15 19:11:20","AVS","SHLF3725091",31837631,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",6,"H","4","W",75,49.17,48.912,97.432,13,"X","1","2012-03-15 19:11:20","AVS","SHLF3725151",31837611,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",6,"H","6","W",81,52.26,51.851,163.862,19,"X","1","2012-03-15 19:11:36","AVS","SHLF3725211",31837671,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",7,"H","3","W",53,56.93,56.926,71.792,12,"X","1","2012-03-15 20:50:13","AVS","SHLF3725671",31850121,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",7,"H","5","W",76,60.17,60.162,151.042,13,"X","1","2012-03-15 20:50:10","AVS","SHLF3725731",31850101,"","","calcareous ooze","","calcareous ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",7,"H","6","W",104,61.95,61.94,17.948,41,"X","1","2012-03-15 20:50:07","AVS","SHLF3725761",31850081,"","calcareous","sand","","calcareous sand","sand","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",8,"H","1","W",85,63.25,63.248,22.144,9,"X","1","2012-03-16 02:34:47","AVS","SHLF3726161",31879391,"","volcaniclastic","mud","","volcaniclastic mud","mud","sedimentary","unconsolidated","clastic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1395","B",9,"H","2","W",85,73.55,73.533,13.053,17,"X","1","2012-03-16 02:35:30","AVS","SHLF3726551",31879901,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.4933083333333,-61.9512516666667,"1200.18"
340,"U1396","A",1,"H","1","W",96,0.96,0.955,8.857,11,"X","1","2012-03-17 21:49:46","AVS","SHLF3730931",32068321,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.5080683333333,-62.451695,"787.45"
340,"U1396","A",1,"H","4","W",28,4.78,4.754,6.293,22,"X","1","2012-03-17 21:49:49","AVS","SHLF3731021",32068331,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.5080683333333,-62.451695,"787.45"
340,"U1396","A",10,"H","1","W",72,82.32,82.314,65.964,11,"X","1","2012-03-18 15:47:55","AVS","SHLF3733681",32251561,"","","carbonate ooze","","carbonate ooze","ooze","sedimentary","unconsolidated","biogenic","APC",16.5080683333333,-62.451695,"787.45"
